Name,Speed,Reactants,Products,Modulus,Temps,States,Effects,Rek,Effect Color,
H2SO4_NaClO,0.6,H2SO4-NaClO,HClO-NaHSO4,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HNO3_NaClO,0.6,HNO3-NaClO,HClO-NaNO3,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HCl_KClO,0.6,HCl-KClO,Cl2-KCl-H2O,2-1-1-1-1,0-500,3-4,FIZZ,0.06,0xCCFF99,
H2SO4_KClO,0.6,H2SO4-KClO,HClO-KHSO4,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HNO3_KClO,0.6,HNO3-KClO,HClO-KNO3,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HCl_NaClO2,0.5,HCl-NaClO2,NaCl-HClO2,1-1-1-1,0-500,4-4,FALSE,0.05,0xFFFFFF,
H2SO4_NaClO2,0.5,H2SO4-NaClO2,NaHSO4-HClO2,1-1-1-1,0-500,4-4,FALSE,0.05,0xFFFFFF,
HNO3_NaClO2,0.5,HNO3-NaClO2,NaNO3-HClO2,1-1-1-1,0-500,4-4,FALSE,0.05,0xFFFFFF,
HCl_KClO2,0.5,HCl-KClO2,KCl-HClO2,1-1-1-1,0-500,4-4,FALSE,0.05,0xFFFFFF,
H2SO4_KClO2,0.5,H2SO4-KClO2,KHSO4-HClO2,1-1-1-1,0-500,4-4,FALSE,0.05,0xFFFFFF,
HNO3_KClO2,0.5,HNO3-KClO2,KNO3-HClO2,1-1-1-1,0-500,4-4,FALSE,0.05,0xFFFFFF,
HCl_NaClO3,0.4,HCl-NaClO3,NaCl-HClO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HNO3_NaClO3,0.4,HNO3-NaClO3,NaNO3-HClO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HCl_KClO3,0.4,HCl-KClO3,KCl-HClO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HNO3_KClO3,0.4,HNO3-KClO3,KNO3-HClO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HCl_NaClO4,0.3,HCl-NaClO4,NaCl-HClO4,1-1-1-1,0-500,4-4,FALSE,0.03,0xFFFFFF,
HNO3_NaClO4,0.3,HNO3-NaClO4,NaNO3-HClO4,1-1-1-1,0-500,4-4,FALSE,0.03,0xFFFFFF,
HCl_KClO4,0.3,HCl-KClO4,KCl-HClO4,1-1-1-1,0-500,4-4,FALSE,0.03,0xFFFFFF,
HNO3_KClO4,0.3,HNO3-KClO4,KNO3-HClO4,1-1-1-1,0-500,4-4,FALSE,0.03,0xFFFFFF,
HCl_NaBrO,0.6,HCl-NaBrO,Br2-NaCl-H2O,2-1-1-1-1,0-500,3-4,FIZZ,0.06,0xFF9933,
H2SO4_NaBrO,0.6,H2SO4-NaBrO,HBrO-NaHSO4,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HNO3_NaBrO,0.6,HNO3-NaBrO,HBrO-NaNO3,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HCl_KBrO,0.6,HCl-KBrO,Br2-KCl-H2O,2-1-1-1-1,0-500,3-4,FIZZ,0.06,0xFF9933,
H2SO4_KBrO,0.6,H2SO4-KBrO,HBrO-KHSO4,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HNO3_KBrO,0.6,HNO3-KBrO,HBrO-KNO3,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HCl_NaBrO3,0.4,HCl-NaBrO3,NaBr-NaBrO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
H2SO4_NaBrO3,0.4,H2SO4-NaBrO3,NaHSO4-HBrO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HNO3_NaBrO3,0.4,HNO3-NaBrO3,NaNO3-HBrO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HCl_KBrO3,0.4,HCl-KBrO3,KBr-HBrO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
H2SO4_KBrO3,0.4,H2SO4-KBrO3,KHSO4-HBrO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HNO3_KBrO3,0.4,HNO3-KBrO3,KNO3-HBrO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HCl_NaIO,0.6,HCl-NaIO,I2-NaCl-H2O,2-1-1-1-1,0-500,3-4,FIZZ,0.06,0xCC99FF,
H2SO4_NaIO,0.6,H2SO4-NaIO,HIO-NaHSO4,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HNO3_NaIO,0.6,HNO3-NaIO,HIO-NaNO3,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HCl_KIO,0.6,HCl-KIO,I2-KCl-H2O,2-1-1-1-1,0-500,3-4,FIZZ,0.06,0xCC99FF,
H2SO4_KIO,0.6,H2SO4-KIO,HIO-KHSO4,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HNO3_KIO,0.6,HNO3-KIO,HIO-KNO3,1-1-1-1,0-500,4-4,FALSE,0.06,0xFFFFFF,
HCl_NaIO3,0.4,HCl-NaIO3,NaI-NaIO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
H2SO4_NaIO3,0.4,H2SO4-NaIO3,NaHSO4-HIO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HNO3_NaIO3,0.4,HNO3-NaIO3,NaNO3-HIO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HCl_KIO3,0.4,HCl-KIO3,KI-HIO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
H2SO4_KIO3,0.4,H2SO4-KIO3,KHSO4-HIO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HNO3_KIO3,0.4,HNO3-KIO3,KNO3-HIO3,1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFFFF,
HCl_NaMnO4,0.3,HCl-NaMnO4,NaCl-HMnO4,1-1-1-1,0-500,4-4,FALSE,0.03,0xCC00FF,
H2SO4_NaMnO4,0.3,H2SO4-NaMnO4,NaHSO4-HMnO4,1-1-1-1,0-500,4-4,FALSE,0.03,0xCC00FF,
HNO3_NaMnO4,0.3,HNO3-NaMnO4,NaNO3-HMnO4,1-1-1-1,0-500,4-4,FALSE,0.03,0xCC00FF,
H2SO4_KMnO4,0.3,H2SO4-KMnO4,KHSO4-HMnO4,1-1-1-1,0-500,4-4,FALSE,0.03,0xCC00FF,
HNO3_KMnO4,0.3,HNO3-KMnO4,KNO3-HMnO4,1-1-1-1,0-500,4-4,FALSE,0.03,0xCC00FF,
HCl_Na2CrO4,0.4,HCl-Na2CrO4,NaCl-Na2Cr2O7-H2O,4-1-2-1-2,0-500,4-4,FALSE,0.04,0xFFFF00,
H2SO4_Na2CrO4,0.4,H2SO4-Na2CrO4,Na2SO4-Na2Cr2O7-H2O,2-1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFF00,
HNO3_Na2CrO4,0.4,HNO3-Na2CrO4,NaNO3-Na2Cr2O7-H2O,4-1-2-1-2,0-500,4-4,FALSE,0.04,0xFFFF00,
HCl_K2CrO4,0.4,HCl-K2CrO4,KCl-K2Cr2O7-H2O,4-1-2-1-2,0-500,4-4,FALSE,0.04,0xFFFF00,
H2SO4_K2CrO4,0.4,H2SO4-K2CrO4,K2SO4-K2Cr2O7-H2O,2-1-1-1-1,0-500,4-4,FALSE,0.04,0xFFFF00,
HNO3_K2CrO4,0.4,HNO3-K2CrO4,KNO3-K2Cr2O7-H2O,4-1-2-1-2,0-500,4-4,FALSE,0.04,0xFFFF00,
HCl_Na2Cr2O7,0.4,HCl-Na2Cr2O7,NaCl-Na2Cr2O7-H2O,1-1-1-1,0-500,4,FALSE,0.04,0xFF6600,
H2SO4_Na2Cr2O7,0.4,H2SO4-Na2Cr2O7,Na2SO4-Na2Cr2O7-H2O,1-1-1-1,0-500,4,FALSE,0.04,0xFF6600,
HNO3_Na2Cr2O7,0.4,HNO3-Na2Cr2O7,NaNO3-Na2Cr2O7-H2O,1-1-1-1,0-500,4,FALSE,0.04,0xFF6600,
HCl_K2Cr2O7,0.4,HCl-K2Cr2O7,KCl-K2Cr2O7-H2O,1-1-1-1,0-500,4,FALSE,0.04,0xFF6600,
H2SO4_K2Cr2O7,0.4,H2SO4-K2Cr2O7,K2SO4-K2Cr2O7-H2O,1-1-1-1,0-500,4,FALSE,0.04,0xFF6600,
HNO3_K2Cr2O7,0.4,HNO3-K2Cr2O7,KNO3-K2Cr2O7-H2O,1-1-1-1,0-500,4,FALSE,0.04,0xFF6600,
HCl_Na2SiO3,0.6,HCl-Na2SiO3,NaCl-H2SiO3,2-1-2-1,0-500,4-1,FIZZ,0.06,0xFFFFFF,
H2SO4_Na2SiO3,0.6,H2SO4-Na2SiO3,Na2SO4-H2SiO3,1-1-1-1,0-500,4-1,FIZZ,0.06,0xFFFFFF,
HNO3_Na2SiO3,0.6,HNO3-Na2SiO3,NaNO3-H2SiO3,2-1-2-1,0-500,4-1,FIZZ,0.06,0xFFFFFF,
HCl_K2SiO3,0.6,HCl-K2SiO3,KCl-H2SiO3,2-1-2-1,0-500,4-1,FIZZ,0.06,0xFFFFFF,
H2SO4_K2SiO3,0.6,H2SO4-K2SiO3,K2SO4-H2SiO3,1-1-1-1,0-500,4-1,FIZZ,0.06,0xFFFFFF,
HNO3_K2SiO3,0.6,HNO3-K2SiO3,KNO3-H2SiO3,2-1-2-1,0-500,4-1,FIZZ,0.06,0xFFFFFF,
HCl_NaAlO2,0.5,HCl-NaAlO2,NaCl-AlOH3,1-1-1-1,0-500,4-1,PRECIPITATE,0.05,0xFFFFFF,
H2SO4_NaAlO2,0.5,H2SO4-NaAlO2,Na2SO4-AlOH3,1-1-1-1,0-500,4-1,PRECIPITATE,0.05,0xFFFFFF,
HNO3_NaAlO2,0.5,HNO3-NaAlO2,NaNO3-AlOH3,1-1-1-1,0-500,4-1,PRECIPITATE,0.05,0xFFFFFF,
HCl_KAlO2,0.5,HCl-KAlO2,KCl-AlOH3,1-1-1-1,0-500,4-1,PRECIPITATE,0.05,0xFFFFFF,
H2SO4_KAlO2,0.5,H2SO4-KAlO2,K2SO4-AlOH3,1-1-1-1,0-500,4-1,PRECIPITATE,0.05,0xFFFFFF,
HNO3_KAlO2,0.5,HNO3-KAlO2,KNO3-AlOH3,1-1-1-1,0-500,4-1,PRECIPITATE,0.05,0xFFFFFF,
HCl_NaBO2,0.6,HCl-NaBO2,NaCl-H3BO3,2-1-2-1,0-500,4-4,FIZZ,0.06,0xFFFFFF,
H2SO4_NaBO2,0.6,H2SO4-NaBO2,Na2SO4-H3BO3,1-1-1-1,0-500,4-4,FIZZ,0.06,0xFFFFFF,
HNO3_NaBO2,0.6,HNO3-NaBO2,NaNO3-H3BO3,2-1-2-1,0-500,4-4,FIZZ,0.06,0xFFFFFF,
HCl_KBO2,0.6,HCl-KBO2,KCl-H3BO3,2-1-2-1,0-500,4-4,FIZZ,0.06,0xFFFFFF,
H2SO4_KBO2,0.6,H2SO4-KBO2,K2SO4-H3BO3,1-1-1-1,0-500,4-4,FIZZ,0.06,0xFFFFFF,
HNO3_KBO2,0.6,HNO3-KBO2,KNO3-H3BO3,2-1-2-1,0-500,4-4,FIZZ,0.06,0xFFFFFF,
HCl_NaSbO4,0.5,HCl-NaSbO4,NaCl-H3SbO4,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
H2SO4_NaSbO4,0.5,H2SO4-NaSbO4,Na2SO4-H3SbO4,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HNO3_NaSbO4,0.5,HNO3-NaSbO4,NaNO3-H3SbO4,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HCl_KSbO4,0.5,HCl-KSbO4,KCl-H3SbO4,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
H2SO4_KSbO4,0.5,H2SO4-KSbO4,K2SO4-H3SbO4,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HNO3_KSbO4,0.5,HNO3-KSbO4,KNO3-H3SbO4,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HCl_NaVO3,0.5,HCl-NaVO3,NaCl-H3VO4,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFF9933,
H2SO4_NaVO3,0.5,H2SO4-NaVO3,Na2SO4-H3VO4,3-2-1-3,0-500,4-4,FIZZ,0.05,0xFF9933,
HNO3_NaVO3,0.5,HNO3-NaVO3,NaNO3-H3VO4,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFF9933,
HCl_KVO3,0.5,HCl-KVO3,KCl-H3VO4,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFF9933,
H2SO4_KVO3,0.5,H2SO4-KVO3,K2SO4-H3VO4,3-2-1-3,0-500,4-4,FIZZ,0.05,0xFF9933,
HNO3_KVO3,0.5,HNO3-KVO3,KNO3-H3VO4,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFF9933,
HCl_Na2MoO4,0.5,HCl-Na2MoO4,NaCl-H2MoO4,2-1-2-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
H2SO4_Na2MoO4,0.5,H2SO4-Na2MoO4,Na2SO4-H2MoO4,1-1-1-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HNO3_Na2MoO4,0.5,HNO3-Na2MoO4,NaNO3-H2MoO4,2-1-2-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HCl_K2MoO4,0.5,HCl-K2MoO4,KCl-H2MoO4,2-1-2-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
H2SO4_K2MoO4,0.5,H2SO4-K2MoO4,K2SO4-H2MoO4,1-1-1-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HNO3_K2MoO4,0.5,HNO3-K2MoO4,KNO3-H2MoO4,2-1-2-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HCl_Na2WO4,0.4,HCl-Na2WO4,NaCl-H2WO4,2-1-2-1,0-500,4-4,FIZZ,0.04,0xFFFFFF,
H2SO4_Na2WO4,0.4,H2SO4-Na2WO4,Na2SO4-H2WO4,1-1-1-1,0-500,4-4,FIZZ,0.04,0xFFFFFF,
HNO3_Na2WO4,0.4,HNO3-Na2WO4,NaNO3-H2WO4,2-1-2-1,0-500,4-4,FIZZ,0.04,0xFFFFFF,
HCl_K2WO4,0.4,HCl-K2WO4,KCl-H2WO4,2-1-2-1,0-500,4-4,FIZZ,0.04,0xFFFFFF,
H2SO4_K2WO4,0.4,H2SO4-K2WO4,K2SO4-H2WO4,1-1-1-1,0-500,4-4,FIZZ,0.04,0xFFFFFF,
HNO3_K2WO4,0.4,HNO3-K2WO4,KNO3-H2WO4,2-1-2-1,0-500,4-4,FIZZ,0.04,0xFFFFFF,
HCl_NaAsO2,0.5,HCl-NaAsO2,NaCl-H3AsO3,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
H2SO4_NaAsO2,0.5,H2SO4-NaAsO2,Na2SO4-H3AsO3,3-2-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HNO3_NaAsO2,0.5,HNO3-NaAsO2,NaNO3-H3AsO3,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HCl_KAsO2,0.5,HCl-KAsO2,KCl-H3AsO3,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
H2SO4_KAsO2,0.5,H2SO4-KAsO2,K2SO4-H3AsO3,3-2-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HNO3_KAsO2,0.5,HNO3-KAsO2,KNO3-H3AsO3,3-1-1-3,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HCl_Na3AsO4,0.5,HCl-Na3AsO4,NaH2AsO4-NaCl,1-1-1-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
H2SO4_Na3AsO4,0.5,H2SO4-Na3AsO4,NaH2AsO4-NaHSO4,1-1-1-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HNO3_Na3AsO4,0.5,HNO3-Na3AsO4,NaH2AsO4-NaNO3,1-1-1-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HCl_K3AsO4,0.5,HCl-K3AsO4,KH2AsO4-KCl,1-1-1-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
H2SO4_K3AsO4,0.5,H2SO4-K3AsO4,KH2AsO4-KHSO4,1-1-1-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HNO3_K3AsO4,0.5,HNO3-K3AsO4,KH2AsO4-KNO3,1-1-1-1,0-500,4-4,FIZZ,0.05,0xFFFFFF,
HCl_NaNbO3,0.4,HCl-NaNbO3,NaCl-HNbO3,3-1-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
H2SO4_NaNbO3,0.4,H2SO4-NaNbO3,Na2SO4-HNbO3,3-2-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
HNO3_NaNbO3,0.4,HNO3-NaNbO3,NaNO3-HNbO3,3-1-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
HCl_KNbO3,0.4,HCl-KNbO3,KCl-HNbO3,3-1-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
H2SO4_KNbO3,0.4,H2SO4-KNbO3,K2SO4-HNbO3,3-2-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
HNO3_KNbO3,0.4,HNO3-KNbO3,KNO3-HNbO3,3-1-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
HCl_NaTaO3,0.4,HCl-NaTaO3,NaCl-HTaO3,3-1-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
H2SO4_NaTaO3,0.4,H2SO4-NaTaO3,Na2SO4-HTaO3,3-2-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
HNO3_NaTaO3,0.4,HNO3-NaTaO3,NaNO3-HTaO3,3-1-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
HCl_KTaO3,0.4,HCl-KTaO3,KCl-HTaO3,3-1-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
H2SO4_KTaO3,0.4,H2SO4-KTaO3,K2SO4-HTaO3,3-2-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
HNO3_KTaO3,0.4,HNO3-KTaO3,KNO3-HTaO3,3-1-1-3,0-500,4-4,FIZZ,0.04,0xFFFFFF,
H2SO4_CaOH2_2,0.7,H2SO4-CaOH2,CaSO4-H2O,1-1-1-2,0-500,1-2,PRECIPITATE,0.05,0xFFFFFF,
H2SO4_MgOH2_2,0.6,H2SO4-MgOH2,MgSO4-H2O,1-1-1-2,0-500,4-2,FIZZ,0.06,0xFFFFFF,
HNO3_MgOH2_2,0.6,HNO3-MgOH2,MgNO32-H2O,1-1-1-2,0-500,4-2,FIZZ,0.06,0xFFFFFF,
HNO3_BaOH2_2,0.7,HNO3-BaOH2,BaNO32-H2O,1-1-1-2,0-500,4-2,FIZZ,0.07,0xFFFFFF,
HBr_NaOH_2,0.9,HBr-NaOH,NaBr-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HBr_KOH_2,0.9,HBr-KOH,KBr-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HBr_CaOH2_2,0.8,HBr-CaOH2,CaBr2-H2O,2-1-1-2,0-500,4-2,FIZZ,0.08,0xFFFFFF,
HBr_MgOH2_2,0.7,HBr-MgOH2,MgBr2-H2O,2-1-1-2,0-500,4-2,FIZZ,0.07,0xFFFFFF,
HI_NaOH_2,0.9,HI-NaOH,NaI-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HI_KOH_2,0.9,HI-KOH,KI-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HI_CaOH2_2,0.8,HI-CaOH2,CaI2-H2O,2-1-1-2,0-500,4-2,FIZZ,0.08,0xFFFFFF,
HI_MgOH2_2,0.7,HI-MgOH2,MgI2-H2O,2-1-1-2,0-500,4-2,FIZZ,0.07,0xFFFFFF,
HF_NaOH_2,0.7,HF-NaOH,NaF-H2O,1-1-1-1,0-500,4-2,FIZZ,0.07,0xFFFFFF,
HF_KOH_2,0.7,HF-KOH,KF-H2O,1-1-1-1,0-500,4-2,FIZZ,0.07,0xFFFFFF,
HF_CaOH2_2,0.6,HF-CaOH2,CaF2-H2O,2-1-1-2,0-500,1-2,PRECIPITATE,0.06,0xFFFFFF,
HF_MgOH2_2,0.5,HF-MgOH2,MgF2-H2O,1-1-1-1,0-500,1-2,PRECIPITATE,0.05,0xFFFFFF,
HClO3_NaOH_2,0.8,HClO3-NaOH,NaClO3-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HClO3_KOH_2,0.8,HClO3-KOH,KClO3-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HClO3_CaOH2_2,0.7,HClO3-CaOH2,CaClO32-H2O,2-1-1-2,0-500,4-2,FIZZ,0.07,0xFFFFFF,
HClO3_MgOH2_2,0.6,HClO3-MgOH2,MgClO32-H2O,2-1-1-2,0-500,4-2,FIZZ,0.06,0xFFFFFF,
HClO4_NaOH_2,1.0,HClO4-NaOH,NaClO4-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HClO4_KOH_2,1.0,HClO4-KOH,KClO4-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HClO4_MgOH2_2,0.8,HClO4-MgOH2,MgClO42-H2O,2-1-1-2,0-500,4-2,FIZZ,0.08,0xFFFFFF,
HNO3_LiOH_2,0.9,HNO3-LiOH,LiNO3-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HBr_LiOH_2,0.9,HBr-LiOH,LiBr-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HI_LiOH_2,0.9,HI-LiOH,LiI-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HF_LiOH_2,0.7,HF-LiOH,LiF-H2O,1-1-1-1,0-500,4-2,FIZZ,0.07,0xFFFFFF,
H2SO4_LiOH_2,0.9,H2SO4-LiOH,Li2SO4-H2O,1-2-1-2,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HClO3_LiOH_2,0.8,HClO3-LiOH,LiClO3-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HClO4_LiOH_2,1.0,HClO4-LiOH,LiClO4-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HNO3_RbOH_2,0.9,HNO3-RbOH,RbNO3-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HBr_RbOH_2,0.9,HBr-RbOH,RbBr-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HI_RbOH_2,0.9,HI-RbOH,RbI-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HF_RbOH_2,0.7,HF-RbOH,RbF-H2O,1-1-1-1,0-500,4-2,FIZZ,0.07,0xFFFFFF,
H2SO4_RbOH_2,0.9,H2SO4-RbOH,Rb2SO4-H2O,1-2-1-2,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HClO3_RbOH_2,0.8,HClO3-RbOH,RbClO3-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HClO4_RbOH_2,1.0,HClO4-RbOH,RbClO4-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HNO3_CsOH_2,0.9,HNO3-CsOH,CsNO3-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HBr_CsOH_2,0.9,HBr-CsOH,CsBr-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HI_CsOH_2,0.9,HI-CsOH,CsI-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HF_CsOH_2,0.7,HF-CsOH,CsF-H2O,1-1-1-1,0-500,4-2,FIZZ,0.07,0xFFFFFF,
H2SO4_CsOH_2,0.9,H2SO4-CsOH,Cs2SO4-H2O,1-2-1-2,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HClO3_CsOH_2,0.8,HClO3-CsOH,CsClO3-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
HClO4_CsOH_2,1.0,HClO4-CsOH,CsClO4-H2O,1-1-1-1,0-500,4-2,FIZZ,0.1,0xFFFFFF,
Na_ZnSO4,0.1,Na-ZnSO4,Na2SO4-Zn,2-1-1-1,200-500,2-3,FALSE,0.5,0xCCCCCC,
C6H12O6_O2,0.4,C6H12O6-O2,CO2-H2O,1-6-6-6,200-2000,1-4,FIRE3,6,0x87CEEB,
C12H22O11_O2,0.4,C12H22O11-O2,CO2-H2O,2-12-12-11,200-2000,1-4,FIRE3,6,0x87CEEB,
Cl2_NaBr,0.5,Cl2-NaBr,NaCl-Br2,1-1-1-1,20-200,3-4,FALSE,5,0xFFFF00,
Br2_NaI,0.5,Br2-NaI,NaBr-I2,1-1-1-1,20-200,3-4,FALSE,5,0x800080,
F2_H2O,0.9,F2-H2O,HF-O2,1-2-2-1,0-100,1-4,FALSE,10,0xFFFFFF,
KMnO4_H2C2O4,0.6,KMnO4-H2C2O4,CO2-MnO2-K2CO3-H2O,2-5-10-2-6,20-100,4-3-2-1,FALSE,7,0x800080,
KMnO4_FeSO4,0.5,KMnO4-FeSO4,Fe2(SO4)3-MnSO4-K2SO4-H2O,1-5-5-2-2-3-8,20-100,4-4-4-1,FALSE,6,0x800080,
K2Cr2O7_H2C2O4,0.4,K2Cr2O7-H2C2O4,CO2-Cr2(SO4)3-K2SO4-H2O,1-4-8-1-2-3,20-100,4-4-2-1,FALSE,5,0xFFA500,
K2Cr2O7_FeSO4,0.4,K2Cr2O7-FeSO4,Fe2(SO4)3-Cr2(SO4)3-K2SO4-H2O,1-3-6-3-1-2-3,20-100,4-4-2-1,FALSE,5,0xFFA500,
NaOCl_HCl,0.6,NaOCl-HCl,Cl2-NaCl-H2O,1-1-1-1-1,0-50,3-3-1,FALSE,7,0xFFFF00,
NaOCl_Na2S2O3,0.5,NaOCl-Na2S2O3,NaCl-Na2SO4-S4O6,2-1-2-1,0-50,3-3,FALSE,6,0xFFFFFF,
H2O2_KMnO4,0.7,H2O2-KMnO4,O2-MnO2-KOH-H2O,2-2-1-2-2,20-100,1-4-2-1,FALSE,8,0xFFFFFF,
Sn_O2,0.3,Sn-O2,SnO2,1-1-2,500-900,1-3,FIRE3,4,0xFFFFFF,
Ti_O2,0.2,Ti-O2,TiO2,1-1-2,800-1500,1-3,FIRE3,3,0xCCCCCC,
Cr_O2,0.3,Cr-O2,Cr2O3,4-3-2-3,600-1200,1-4,FIRE3,4,0x666666,
Mn_O2,0.3,Mn-O2,MnO2,1-1-2,400-800,1-3,FIRE3,4,0x888888,
Co_O2,0.3,Co-O2,Co2O3,4-3-2-3,600-1000,1-4,FIRE3,4,0x444444,
Ni_O2,0.3,Ni-O2,Ni2O3,4-3-2-3,600-1000,1-4,FIRE3,4,0x666666,
H2S_O2,0.4,H2S-O2,SO2-H2O,2-1-2-2,200-1000,1-4,FIRE3,5,0xFFFF66,
Si_O2,0.2,Si-O2,SiO2,1-1-2,800-2000,1-3,FIRE3,3,0xEEEEEE,
