Name,Type,Tag,Access,AName,FName,HTMLName,DS1,DS2,DS3,MM,Solu,MP,BP,HC,Col1,Alp1,Col2,Alp2,Col3,Alp3,Col4,Alp4,Unk1,Unk2,NameJP,NameZH,NameTW,NameKR,pH1,pH2,pH3,pH4,pH5,Ptn1,BaseState
Cadmium sulfate,Solid,Solid,1,Cadmium sulfate,Cadmium sulfate,Cadmium sulfate,4.69,4.69,4.69,208.47,76.6,1000,1000,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,硫酸Cd,硫酸镉,硫酸鎘,황산카드뮴,76.6,0,0,1,0,0,1
Mercury(II) chloride,Solid,Solid,1,Mercury(II) chloride,Mercury(II) chloride,Mercury(II) chloride,5.44,5.44,5.44,271.52,6.6,277,304,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Hg(II),氯化汞,氯化汞,염화수은(II),6.6,0,0,1,0,0,1
Mercury(I) chloride,Solid,Solid,1,Mercury(I) chloride,Mercury(I) chloride,Mercury(I) chloride,7.16,7.16,7.16,472.09,0.001,525,525,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Hg(I),氯化亚汞,氯化亞汞,염화수은(I),0.001,0,0,1,0,0,1
Mercury nitrate,Solid,Solid,1,Mercury nitrate,Mercury nitrate,Mercury nitrate,4.3,4.3,4.3,324.6,0.3,79,180,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,硝酸Hg,硝酸汞,硝酸汞,질산수은,0.3,0,0,1,0,0,1
Tin(II) chloride,Solid,Solid,1,Tin(II) chloride,Tin(II) chloride,Tin(II) chloride,3.95,3.95,3.95,189.6,84,247,623,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Sn(II),氯化亚锡,氯化亞錫,염화주석(II),84,0,0,1,0,0,1
Tin(IV) chloride,Liquid,Solid,1,Tin(IV) chloride,Tin(IV) chloride,Tin(IV) chloride,2.23,2.23,2.23,260.5,100,-33,114,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Sn(IV),氯化锡,氯化錫,염화주석(IV),100,1,0,1,0,0,1
Lead(II) chloride,Solid,Solid,1,Lead(II) chloride,Lead(II) chloride,Lead(II) chloride,5.85,5.85,5.85,278.11,1,498,950,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Pb(II),氯化铅,氯化鉛,염화납(II),1,0,0,1,0,0,1
Lead nitrate,Solid,Solid,1,Lead nitrate,Lead nitrate,Lead nitrate,4.53,4.53,4.53,331.2,52.5,470,470,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,硝酸Pb,硝酸铅,硝酸鉛,질산납,52.5,0,0,1,0,0,1
Antimony(III) chloride,Solid,Solid,1,Antimony(III) chloride,Antimony(III) chloride,Antimony(III) chloride,3.14,3.14,3.14,228.11,90,73.4,220,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Sb(III),氯化锑,氯化銻,염화안티몬(III),90,0,0,1,0,0,1
Antimony(V) chloride,Liquid,Solid,1,Antimony(V) chloride,Antimony(V) chloride,Antimony(V) chloride,2.35,2.35,2.35,299,0.1,4,140,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Sb(V),氯化锑,氯化銻,염화안티몬(V),0.1,1,0,1,0,0,1
Bismuth(III) chloride,Solid,Solid,1,Bismuth(III) chloride,Bismuth(III) chloride,Bismuth(III) chloride,4.75,4.75,4.75,315.34,0.1,233.5,447,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Bi(III),氯化铋,氯化鉍,염화비스무트(III),0.1,0,0,1,0,0,1
Bismuth nitrate,Solid,Solid,1,Bismuth nitrate,Bismuth nitrate,Bismuth nitrate,3.1,3.1,3.1,395,0.03,30,80,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,硝酸Bi,硝酸铋,硝酸鉍,질산비스무트,0.03,0,0,1,0,0,1
Arsenic(III) oxide,Solid,Solid,1,Arsenic(III) oxide,Arsenic(III) oxide,Arsenic(III) oxide,3.74,3.74,3.74,197.84,3.7,313,460,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,三酸化As,三氧化二砷,三氧化二砷,삼산화비소,3.7,0,0,0,0,0,1
Arsenic(V) oxide,Solid,Solid,1,Arsenic(V) oxide,Arsenic(V) oxide,Arsenic(V) oxide,3.89,3.89,3.89,229.84,2.3,315,315,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,五酸化As,五氧化二砷,五氧化二砷,오氧化이비소,2.3,0,0,0,0,0,1
Antimony(III) oxide,Solid,Solid,1,Antimony(III) oxide,Antimony(III) oxide,Antimony(III) oxide,5.58,5.58,5.58,291.5,0.001,655,1425,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,三酸化Sb,三氧化二锑,三氧化二銻,삼산화안티몬,0.001,0,0,0,0,0,1
Bismuth(III) oxide,Solid,Solid,1,Bismuth(III) oxide,Bismuth(III) oxide,Bismuth(III) oxide,8.9,8.9,8.9,465.96,0.00001,825,1890,0,0xFFFF00,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,三酸化Bi,三氧化二铋,三氧化二鉍,삼산화비스무트,0.00001,0,0,0,0,0,1
Phosphorus pentoxide,Solid,Solid,1,Phosphorus pentoxide,Phosphorus pentoxide,Phosphorus pentoxide,2.39,2.39,2.39,141.94,0.001,580,605,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,五酸化P,五氧化二磷,五氧化二磷,오氧化인,0.001,0,0,0,0,0,1
Chromium(VI) oxide,Solid,Solid,1,Chromium(VI) oxide,Chromium(VI) oxide,Chromium(VI) oxide,2.7,2.7,2.7,99.99,169,198,250,0,0xFF0000,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,三酸化Cr,三氧化铬,三氧化鉻,삼산화크롬,169,0,0,0,0,0,1
Molybdenum(VI) oxide,Solid,Solid,1,Molybdenum(VI) oxide,Molybdenum(VI) oxide,Molybdenum(VI) oxide,4.69,4.69,4.69,143.94,0.14,801,1155,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,三酸化Mo,三氧化钼,三氧化鉬,삼산화몰리브데넘,0.14,0,0,0,0,0,1
Tungsten(VI) oxide,Solid,Solid,1,Tungsten(VI) oxide,Tungsten(VI) oxide,Tungsten(VI) oxide,7.16,7.16,7.16,231.84,0.001,1473,1730,0,0xFFFF00,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,三酸化W,三氧化钨,三氧化鎢,삼산화텅스텐,0.001,0,0,0,0,0,1
Uranium(VI) oxide,Solid,Solid,1,Uranium(VI) oxide,Uranium(VI) oxide,Uranium(VI) oxide,10.96,10.96,10.96,269.03,0.001,2842,2842,0,0xFFFF00,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,三酸化U,三氧化铀,三氧化鈾,삼산화우라늄,0.001,0,0,0,0,0,1
Vanadium(V) oxide,Solid,Solid,1,Vanadium(V) oxide,Vanadium(V) oxide,Vanadium(V) oxide,3.32,3.32,3.32,181.88,0.001,690,1750,0,0xFF8800,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,五酸化V,五氧化二钒,五氧化二釩,오氧化바나듐,0.001,0,0,0,0,0,1
Niobium(V) oxide,Solid,Solid,1,Niobium(V) oxide,Niobium(V) oxide,Niobium(V) oxide,4.6,4.6,4.6,265.81,0.001,1512,2200,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,五酸化Nb,五氧化二铌,五氧化二鈮,오氧化나이오븀,0.001,0,0,0,0,0,1
Tantalum(V) oxide,Solid,Solid,1,Tantalum(V) oxide,Tantalum(V) oxide,Tantalum(V) oxide,8.2,8.2,8.2,441.89,0.001,1872,2200,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,五酸化Ta,五氧化二钽,五氧化二鉭,오氧化탄탈럼,0.001,0,0,0,0,0,1
Phosphoric acid,Solid,Solid,1,Phosphoric acid,Phosphoric acid,Phosphoric acid,1.885,1.885,1.885,98,100,42.4,158,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,H3PO4,磷酸,磷酸,인산,100,1,1,0,0,0,1
Phosphorous acid,Solid,Solid,1,Phosphorous acid,Phosphorous acid,Phosphorous acid,1.651,1.651,1.651,82,100,73.6,200,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,H3PO3,亚磷酸,亞磷酸,아인산,100,1,1,0,0,0,1
Aluminum trichloride,Solid,Solid,1,Aluminum trichloride,Aluminum trichloride,Aluminum trichloride,2.48,2.48,2.48,133.34,44.9,192.6,180,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Al,氯化铝,氯化鋁,염화알루미늄,44.9,0,0,1,0,0,1
Aluminum tribromide,Solid,Solid,1,Aluminum tribromide,Aluminum tribromide,Aluminum tribromide,3.2,3.2,3.2,266.69,100,98,265,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,臭化Al,溴化铝,溴化鋁,브롬화알루미늄,100,0,0,1,0,0,1
Aluminum trifluoride,Solid,Solid,1,Aluminum trifluoride,Aluminum trifluoride,Aluminum trifluoride,3.1,3.1,3.1,83.98,0.5,1291,1500,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,フッ化Al,氟化铝,氟化鋁,플루오린화알루미늄,0.5,0,0,1,0,0,1
Gallium trichloride,Solid,Solid,1,Gallium trichloride,Gallium trichloride,Gallium trichloride,2.47,2.47,2.47,176.03,30,77.9,201,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Ga,氯化镓,氯化鎵,염화갈륨,30,0,0,1,0,0,1
Indium trichloride,Solid,Solid,1,Indium trichloride,Indium trichloride,Indium trichloride,3.46,3.46,3.46,221.18,55.8,586,500,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化In,氯化铟,氯化銦,염화인듐,55.8,0,0,1,0,0,1
Thallium(I) chloride,Solid,Solid,1,Thallium(I) chloride,Thallium(I) chloride,Thallium(I) chloride,7,7,7,239.84,0.3,430,720,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Tl(I),氯化亚铊,氯化亞鉈,염화탈륨(I),0.3,0,0,1,0,0,1
Thallium(III) chloride,Solid,Solid,1,Thallium(III) chloride,Thallium(III) chloride,Thallium(III) chloride,4.7,4.7,4.7,310.74,1,155,430,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化Tl(III),氯化铊,氯化鉈,염화탈륨(III),1,0,0,1,0,0,1
Zirconium tetrachloride,Solid,Solid,1,Zirconium tetrachloride,Zirconium tetrachloride,Zirconium tetrachloride,2.8,2.8,2.8,233.05,0.1,437,481,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,四塩化ジルコニウム,四氯化锆,四氯化鋯,사염化저르코늄,0.1,0,0,1,0,0,1
Hafnium tetrachloride,Solid,Solid,1,Hafnium tetrachloride,Hafnium tetrachloride,Hafnium tetrachloride,4.07,4.07,4.07,233.85,0.1,432,481,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,四塩化ハフニウム,四氯化铪,四氯化鉿,사염化하프늄,0.1,0,0,1,0,0,1
Vanadium tetrachloride,Liquid,Solid,1,Vanadium tetrachloride,Vanadium tetrachloride,Vanadium tetrachloride,2.77,2.77,2.77,172.76,0.1,-28,164,0,0x8B4513,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,四塩化バナジウム,四氯化钒,四氯化釩,사염化바나듐,0.1,0,0,1,0,0,1
Tungsten hexachloride,Solid,Solid,1,Tungsten hexachloride,Tungsten hexachloride,Tungsten hexachloride,3.52,3.52,3.52,396.56,0.1,248,347,0,0x000000,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,六塩化タングステン,六氯化钨,六氯化鎢,육염化텅스텐,0.1,0,0,1,0,0,1
Molybdenum pentachloride,Solid,Solid,1,Molybdenum pentachloride,Molybdenum pentachloride,Molybdenum pentachloride,2.93,2.93,2.93,273.3,0.1,194,268,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,五塩化モリブデン,五氯化钼,五氯化鉬,오염化몰리브데넘,0.1,0,0,1,0,0,1
Uranyl chloride,Solid,Solid,1,Uranyl chloride,Uranyl chloride,Uranyl chloride,4.93,4.93,4.93,380.93,20,176,400,0,0xFFFF00,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,塩化ウラニル,氯化铀酰,氯化鈾酰,염化우라닐,20,0,0,1,0,0,1
Vanadyl sulfate,Solid,Solid,1,Vanadyl sulfate,Vanadyl sulfate,Vanadyl sulfate,3,3,3,163,15,100,300,0,0x0000FF,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,硫酸バナジル,硫酸氧钒,硫酸氧釩,황산바나딜,15,0,0,1,0,0,1
Uranyl nitrate,Solid,Solid,1,Uranyl nitrate,Uranyl nitrate,Uranyl nitrate,2.81,2.81,2.81,394.04,100,60,118,0,0xFFFF00,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,硝酸ウラニル,硝酸铀酰,硝酸鈾酰,질산우라닐,100,0,0,1,0,0,1
Uranyl acetate,Solid,Solid,1,Uranyl acetate,Uranyl acetate,Uranyl acetate,2.87,2.87,2.87,388.12,10,110,240,0,0xFFFF00,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,酶酸ウラニル,乙酸铀酰,乙酸鈾酰,아세테이트우라닐,10,0,0,1,0,0,1
Sodium uranyl carbonate,Solid,Solid,1,Sodium uranyl carbonate,Sodium uranyl carbonate,Sodium uranyl carbonate,3.4,3.4,3.4,434,10,450,450,0,0xFFFF00,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,炭酸ウラニルNa,碳酸铀酰钠,碳酸鈾酰鈉,탄산우라닐나트륨,10,0,0,1,0,0,1
Ammonium vanadate,Solid,Solid,1,Ammonium vanadate,Ammonium vanadate,Ammonium vanadate,2.4,2.4,2.4,116.98,5,200,210,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,バナジン酸アンomia,钒酸铵,釩酸銨,바나딘산암모늄,5,0,0,1,0,0,1
Sodium metavanadate,Solid,Solid,1,Sodium metavanadate,Sodium metavanadate,Sodium metavanadate,2.5,2.5,2.5,121.93,30,630,630,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,メタバナジン酸Na,偏钒酸钠,偏釩酸鈉,메타바나딘산나트륨,30,0,0,1,0,0,1
Potassium metavanadate,Solid,Solid,1,Potassium metavanadate,Potassium metavanadate,Potassium metavanadate,2.4,2.4,2.4,138.04,8.3,520,520,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,メタバナジン酸K,偏钒酸钾,偏釩酸鉀,메타바나딘산칼륨,8.3,0,0,1,0,0,1
Ammonium perrhenate,Solid,Solid,1,Ammium perrhenate,Ammium perrhenate,Ammium perrhenate,3.97,3.97,3.97,268.24,0.1,270,270,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,過レンサん酸アンomia,高铼酸铵,高錸酸銨,과레늄산암모늄,0.1,0,0,1,0,0,1
Sodium perrhenate,Solid,Solid,1,Sodium perrhenate,Sodium perrhenate,Sodium perrhenate,5.39,5.39,5.39,251.19,0.1,300,300,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,過レンサん酸Na,高铼酸钠,高錸酸鈉,과레늄산나트륨,0.1,0,0,1,0,0,1
Potassium perrhenate,Solid,Solid,1,Potassium perrhenate,Potassium perrhenate,Potassium perrhenate,4.89,4.89,4.89,289.3,0.1,440,440,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,過レンサん酸K,高铼酸钾,高錸酸鉀,과레늄산칼륨,0.1,0,0,1,0,0,1
Sodium tungstate,Solid,Solid,1,Sodium tungstate,Sodium tungstate,Sodium tungstate,3.23,3.23,3.23,293.83,73.9,698,698,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,タングステン酸Na,钨酸钠,鎢酸鈉,텅스텐산나트륨,73.9,0,0,1,0,0,1
Potassium tungstate,Solid,Solid,1,Potassium tungstate,Potassium tungstate,Potassium tungstate,3.1,3.1,3.1,326.05,50,922,922,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,タングステン酸K,钨酸钾,鎢酸鉀,텅스텐산칼륨,50,0,0,1,0,0,1
Ammonium tungstate,Solid,Solid,1,Ammonium tungstate,Ammonium tungstate,Ammonium tungstate,2.276,2.276,2.276,283.93,2.4,100,100,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,タングステン酸アンomia,钨酸铵,鎢酸銨,텅스텐산암모늄,2.4,0,0,1,0,0,1
Sodium molybdate,Solid,Solid,1,Sodium molybdate,Sodium molybdate,Sodium molybdate,3.1,3.1,3.1,205.93,56,687,1155,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,モリブデン酸Na,钼酸钠,鉬酸鈉,몰리브데산나트륨,56,0,0,1,0,0,1
Potassium molybdate,Solid,Solid,1,Potassium molybdate,Potassium molybdate,Potassium molybdate,3.0,3.0,3.0,238,63.8,954,1000,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,モリブデン酸K,钼酸钾,鉬酸鉀,몰리브데산칼륨,63.8,0,0,1,0,0,1
Ammonium molybdate,Solid,Solid,1,Ammonium molybdate,Ammonium molybdate,Ammonium molybdate,2.276,2.276,2.276,196.03,2.4,100,100,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,モリブデン酸アンomia,钼酸铵,鉬酸銨,몰리브데산암모늄,2.4,0,0,1,0,0,1
Sodium chromate,Solid,Solid,1,Sodium chromate,Sodium chromate,Sodium chromate,2.723,2.723,2.723,161.97,88.5,794,794,0,0xFFFF00,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,クロム酸Na,铬酸钠,鉻酸鈉,크롬산나트륨,88.5,0,0,1,0,0,1
Potassium chromate,Solid,Solid,1,Potassium chromate,Potassium chromate,Potassium chromate,2.732,2.732,2.732,194.19,63,975,1000,0,0xFFFF00,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,クロム酸K,铬酸钾,鉻酸鉀,크롬산칼륨,63,0,0,1,0,0,1
Ammonium dichromate,Solid,Solid,1,Ammonium dichromate,Ammonium dichromate,Ammonium dichromate,2.15,2.15,2.15,252.07,30.8,180,180,0,0xFF8800,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,二クロム酸アンomia,重铬酸铵,重鉻酸銨,이크롬산암모늄,30.8,0,0,1,0,0,1
Sodium permanganate,Solid,Solid,1,Sodium permanganate,Sodium permanganate,Sodium permanganate,2.17,2.17,2.17,141.93,90,240,240,0,0x800080,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,過マンガン酸Na,高锰酸钠,高錳酸鈉,과망간산나트륨,90,0,0,1,0,0,1
Barium permanganate,Solid,Solid,1,Barium permanganate,Barium permanganate,Barium permanganate,3.77,3.77,3.77,267.27,0.5,200,200,0,0x800080,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,過マンガン酸Ba,高锰酸钡,高錳酸鋇,과망간산바륨,0.5,0,0,1,0,0,1
Calcium permanganate,Solid,Solid,1,Calcium permanganate,Calcium permanganate,Calcium permanganate,2.4,2.4,2.4,215.98,30,120,120,0,0x800080,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,過マンガン酸Ca,高锰酸钙,高錳酸鈣,과망간산칼슘,30,0,0,1,0,0,1
Ammonium perchlorate,Solid,Solid,1,Ammonium perchlorate,Ammonium perchlorate,Ammonium perchlorate,1.95,1.95,1.95,117.49,21.7,200,230,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,過塩素酸アンomia,高氯酸铵,高氯酸銨,과염소산암모늄,21.7,0,0,1,0,0,1
Sodium chlorite,Solid,Solid,1,Sodium chlorite,Sodium chlorite,Sodium chlorite,2.5,2.5,2.5,90.44,37,180,180,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,亜塩素酸Na,亚氯酸钠,亞氯酸鈉,아염소산나트륨,37,0,0,1,0,0,1
Barium chlorite,Solid,Solid,1,Barium chlorite,Barium chlorite,Barium chlorite,3.9,3.9,3.9,215.31,3.5,240,240,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,亜塩素酸Ba,亚氯酸钡,亞氯酸鋇,아염소산바륨,3.5,0,0,1,0,0,1
Ammonium chlorate,Solid,Solid,1,Ammonium chlorate,Ammonium chlorate,Ammonium chlorate,1.8,1.8,1.8,101.49,22,100,100,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩素酸アンomia,氯酸铵,氯酸銨,염소산암모늄,22,0,0,1,0,0,1
Lead(II) nitrate,Solid,Solid,1,Lead(II) nitrate,Lead(II) nitrate,Lead(II) nitrate,4.53,4.53,4.53,331.2,52.5,470,470,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,硝酸Pb(II),硝酸铅,硝酸鉛,질산납(II),52.5,0,0,1,0,0,1
Mercury(II) nitrate,Solid,Solid,1,Mercury(II) nitrate,Mercury(II) nitrate,Mercury(II) nitrate,4.3,4.3,4.3,324.6,0.3,79,180,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,硝酸Hg(II),硝酸汞,硝酸汞,질산수은(II),0.3,0,0,1,0,0,1
Silver perchlorate,Solid,Solid,1,Silver perchlorate,Silver perchlorate,Silver perchlorate,2.2,2.2,2.2,207.32,557,245,486,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,過塩素酸Ag,高氯酸银,高氯酸銀,과염소산은,557,0,0,1,0,0,1
Barium perchlorate,Solid,Solid,1,Barium perchlorate,Barium perchlorate,Barium perchlorate,2.93,2.93,2.93,280.23,198,505,505,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,過塩素酸Ba,高氯酸钡,高氯酸鋇,과염소산바륨,198,0,0,1,0,0,1
Calcium perchlorate,Solid,Solid,1,Calcium perchlorate,Calcium perchlorate,Calcium perchlorate,2.65,2.65,2.65,238.98,188,270,270,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,過塩素酸Ca,高氯酸钙,高氯酸鈣,과염소산칼슘,188,0,0,1,0,0,1
Magnesium perchlorate,Solid,Solid,1,Magnesium perchlorate,Magnesium perchlorate,Magnesium perchlorate,2.6,2.6,2.6,223.21,50,251,251,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,過塩素酸Mg,高氯酸镁,高氯酸鎂,과염소산마그네슘,50,0,0,1,0,0,1
Zinc perchlorate,Solid,Solid,1,Zinc perchlorate,Zinc perchlorate,Zinc perchlorate,2.15,2.15,2.15,264.27,200,100,100,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,過塩素酸Zn,高氯酸锌,高氯酸鋅,과염소산아연,200,0,0,1,0,0,1
Aluminum perchlorate,Solid,Solid,1,Aluminum perchlorate,Aluminum perchlorate,Aluminum perchlorate,2.2,2.2,2.2,325.93,200,130,130,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,過塩素酸Al,高氯酸铝,高氯酸鋁,과염소산알루미늄,200,0,0,1,0,0,1
Iron(III) perchlorate,Solid,Solid,1,Iron(III) perchlorate,Iron(III) perchlorate,Iron(III) perchlorate,2.2,2.2,2.2,354.2,200,100,100,0,0xFFFF00,1,0xFFFFFF,1,0xFFFFFF,1,0xFFFFFF,1,0.4,0.3,過塩素酸Fe(III),高氯酸铁,高氯酸鐵,과염소산철(III),200,0,0,1,0,0,1
H2O,Liquid,0,1,Water,H2O,H2O,0.917,1,0.001,18.02,0,0,100,4120,0xFFFFFF,1,0xFFFFFF,0.1,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,水,水,水,물,0,0,0,0,0,3,2
Litmus,Liquid,4,1,Litmus,Litmus,Litmus,1,1,0.001,18,100,0,200,4000,0xFFFFFF,1,0xFFFFFF,0.12,0x9933CC,0,0xFFFFFF,0.06,0.5,0.15,リトマス,石蕊,石蕊,리트머스,0,0,0,0,0,3,2
Br2,Liquid,0,1,Bromine,Br2,Br2,2,3.1,0.001,159.8,3.38,-7.2,58.8,947.3,0x8B4513,1,0x8B4513,0.7,0x8B4513,0.3,0x8B4513,0.7,0.5,0.15,臭素,溴,溴,브롬,0,0,0,0,0,1,2
H2O2,Liquid,0,1,Hydrogen peroxide,H2O2,H2O2,1.71,1.463,0.001,34.01,99999,-0.43,150.2,1000,0xE8F4F8,0.1,0xE8F4F8,0.12,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,過酸化水素,过氧化氢,過氧化氫,과산화수소,0,0,0,0,0,1,2
SO3,Liquid,4,1,Sulfur trioxide,SO3,SO3,2,1.92,0.0012,80.07,0,16.9,45,607.1,0xF8F8F8,1,0xF8F8F8,0.12,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,三酸化硫黄,三氧化硫,三氧化硫,삼산화황,0,0,0,0,0,1,2
